"subject_age","subject_race","subject_sex","lng","lat","violation_type","prob"
59,"white","male",-111.856872,33.403532,"without_proper_documents_or_vehicle_defects",0.942
22,"hispanic","male",-111.865809,33.3985223,"distracted_driving",0
22,"hispanic","male",-111.865809,33.3985223,"leaving_scene_of_an_accident_informing",0
22,"hispanic","male",-111.865809,33.3985223,"reckless_driving",0
22,"hispanic","male",-111.865809,33.3985223,"running_red_light_or_without_headlight",0.962
22,"hispanic","male",-111.865809,33.3985223,"without_proper_documents_or_vehicle_defects",0.038
25,"hispanic","male",-111.822936,33.398728,"distracted_driving",0
25,"hispanic","male",-111.822936,33.398728,"leaving_scene_of_an_accident_informing",0.006
25,"hispanic","male",-111.822936,33.398728,"reckless_driving",0.528
25,"hispanic","male",-111.822936,33.398728,"running_red_light_or_without_headlight",0
25,"hispanic","male",-111.822936,33.398728,"without_proper_documents_or_vehicle_defects",0.466
30,"black","male",-111.8810831,33.4076388,"distracted_driving",1
30,"black","male",-111.8810831,33.4076388,"leaving_scene_of_an_accident_informing",0
30,"black","male",-111.8810831,33.4076388,"reckless_driving",0
30,"black","male",-111.8810831,33.4076388,"running_red_light_or_without_headlight",0
30,"black","male",-111.8810831,33.4076388,"without_proper_documents_or_vehicle_defects",0
25,"hispanic","female",-111.8483738,33.4077419,"distracted_driving",0
25,"hispanic","female",-111.8483738,33.4077419,"leaving_scene_of_an_accident_informing",0
25,"hispanic","female",-111.8483738,33.4077419,"reckless_driving",1
25,"hispanic","female",-111.8483738,33.4077419,"running_red_light_or_without_headlight",0
25,"hispanic","female",-111.8483738,33.4077419,"without_proper_documents_or_vehicle_defects",0
65,"hispanic","male",-111.8140416,33.4260469,"distracted_driving",0
65,"hispanic","male",-111.8140416,33.4260469,"leaving_scene_of_an_accident_informing",0.004
65,"hispanic","male",-111.8140416,33.4260469,"reckless_driving",0.072
65,"hispanic","male",-111.8140416,33.4260469,"running_red_light_or_without_headlight",0
65,"hispanic","male",-111.8140416,33.4260469,"without_proper_documents_or_vehicle_defects",0.924
25,"hispanic","male",-111.8572849,33.400338,"distracted_driving",0
25,"hispanic","male",-111.8572849,33.400338,"leaving_scene_of_an_accident_informing",0
25,"hispanic","male",-111.8572849,33.400338,"reckless_driving",0.808
25,"hispanic","male",-111.8572849,33.400338,"running_red_light_or_without_headlight",0
25,"hispanic","male",-111.8572849,33.400338,"without_proper_documents_or_vehicle_defects",0.192
41,"hispanic","female",-111.836239,33.3969621,"distracted_driving",0
41,"hispanic","female",-111.836239,33.3969621,"leaving_scene_of_an_accident_informing",0
41,"hispanic","female",-111.836239,33.3969621,"reckless_driving",0.01
41,"hispanic","female",-111.836239,33.3969621,"running_red_light_or_without_headlight",0.002
41,"hispanic","female",-111.836239,33.3969621,"without_proper_documents_or_vehicle_defects",0.988
46,"black","male",-111.8617657,33.4007872,"distracted_driving",0.088
46,"black","male",-111.8617657,33.4007872,"leaving_scene_of_an_accident_informing",0
46,"black","male",-111.8617657,33.4007872,"reckless_driving",0.066
46,"black","male",-111.8617657,33.4007872,"running_red_light_or_without_headlight",0.006
46,"black","male",-111.8617657,33.4007872,"without_proper_documents_or_vehicle_defects",0.84
35,"white","male",-111.8570667,33.3986122,"distracted_driving",0.002
35,"white","male",-111.8570667,33.3986122,"leaving_scene_of_an_accident_informing",0
35,"white","male",-111.8570667,33.3986122,"reckless_driving",0.344
35,"white","male",-111.8570667,33.3986122,"running_red_light_or_without_headlight",0.002
35,"white","male",-111.8570667,33.3986122,"without_proper_documents_or_vehicle_defects",0.652
23,"white","female",-111.8421029,33.3917087,"distracted_driving",1
23,"white","female",-111.8421029,33.3917087,"leaving_scene_of_an_accident_informing",0
23,"white","female",-111.8421029,33.3917087,"reckless_driving",0
23,"white","female",-111.8421029,33.3917087,"running_red_light_or_without_headlight",0
23,"white","female",-111.8421029,33.3917087,"without_proper_documents_or_vehicle_defects",0
22,"black","male",-111.787415,33.4647986,"distracted_driving",0
22,"black","male",-111.787415,33.4647986,"leaving_scene_of_an_accident_informing",0
22,"black","male",-111.787415,33.4647986,"reckless_driving",0.002
22,"black","male",-111.787415,33.4647986,"running_red_light_or_without_headlight",0.996
22,"black","male",-111.787415,33.4647986,"without_proper_documents_or_vehicle_defects",0.002
55,"white","female",-111.8549482,33.3953062,"distracted_driving",1
55,"white","female",-111.8549482,33.3953062,"leaving_scene_of_an_accident_informing",0
55,"white","female",-111.8549482,33.3953062,"reckless_driving",0
55,"white","female",-111.8549482,33.3953062,"running_red_light_or_without_headlight",0
55,"white","female",-111.8549482,33.3953062,"without_proper_documents_or_vehicle_defects",0
45,"black","male",-111.848334,33.411369,"distracted_driving",0.002
45,"black","male",-111.848334,33.411369,"leaving_scene_of_an_accident_informing",0
45,"black","male",-111.848334,33.411369,"reckless_driving",0.028
45,"black","male",-111.848334,33.411369,"running_red_light_or_without_headlight",0.006
45,"black","male",-111.848334,33.411369,"without_proper_documents_or_vehicle_defects",0.964
43,"hispanic","male",-111.8401819,33.3877911,"distracted_driving",0.14
43,"hispanic","male",-111.8401819,33.3877911,"leaving_scene_of_an_accident_informing",0
43,"hispanic","male",-111.8401819,33.3877911,"reckless_driving",0.048
43,"hispanic","male",-111.8401819,33.3877911,"running_red_light_or_without_headlight",0.022
43,"hispanic","male",-111.8401819,33.3877911,"without_proper_documents_or_vehicle_defects",0.79
31,"hispanic","female",-111.837086,33.3788636,"distracted_driving",0
31,"hispanic","female",-111.837086,33.3788636,"leaving_scene_of_an_accident_informing",0
31,"hispanic","female",-111.837086,33.3788636,"reckless_driving",0.002
31,"hispanic","female",-111.837086,33.3788636,"running_red_light_or_without_headlight",0.082
31,"hispanic","female",-111.837086,33.3788636,"without_proper_documents_or_vehicle_defects",0.916
26,"hispanic","female",-111.8229282,33.389818,"distracted_driving",0
26,"hispanic","female",-111.8229282,33.389818,"leaving_scene_of_an_accident_informing",0
26,"hispanic","female",-111.8229282,33.389818,"reckless_driving",0
26,"hispanic","female",-111.8229282,33.389818,"running_red_light_or_without_headlight",0.814
26,"hispanic","female",-111.8229282,33.389818,"without_proper_documents_or_vehicle_defects",0.186
31,"hispanic","male",-111.8229323,33.3881588,"distracted_driving",0
31,"hispanic","male",-111.8229323,33.3881588,"leaving_scene_of_an_accident_informing",0
31,"hispanic","male",-111.8229323,33.3881588,"reckless_driving",0.488
31,"hispanic","male",-111.8229323,33.3881588,"running_red_light_or_without_headlight",0.25
31,"hispanic","male",-111.8229323,33.3881588,"without_proper_documents_or_vehicle_defects",0.262
28,"hispanic","female",-111.844385,33.412342,"distracted_driving",0
28,"hispanic","female",-111.844385,33.412342,"leaving_scene_of_an_accident_informing",0
28,"hispanic","female",-111.844385,33.412342,"reckless_driving",0.084
28,"hispanic","female",-111.844385,33.412342,"running_red_light_or_without_headlight",0.026
28,"hispanic","female",-111.844385,33.412342,"without_proper_documents_or_vehicle_defects",0.89
48,"white","male",-111.8484477,33.4041105,"distracted_driving",0.054
48,"white","male",-111.8484477,33.4041105,"leaving_scene_of_an_accident_informing",0
48,"white","male",-111.8484477,33.4041105,"reckless_driving",0.038
48,"white","male",-111.8484477,33.4041105,"running_red_light_or_without_headlight",0.22
48,"white","male",-111.8484477,33.4041105,"without_proper_documents_or_vehicle_defects",0.688
28,"white","male",-111.8099036,33.3789757,"distracted_driving",0
28,"white","male",-111.8099036,33.3789757,"leaving_scene_of_an_accident_informing",0
28,"white","male",-111.8099036,33.3789757,"reckless_driving",0.986
28,"white","male",-111.8099036,33.3789757,"running_red_light_or_without_headlight",0.004
28,"white","male",-111.8099036,33.3789757,"without_proper_documents_or_vehicle_defects",0.01
41,"hispanic","male",-111.8053344,33.4079175,"distracted_driving",0
41,"hispanic","male",-111.8053344,33.4079175,"leaving_scene_of_an_accident_informing",0.01
41,"hispanic","male",-111.8053344,33.4079175,"reckless_driving",0.026
41,"hispanic","male",-111.8053344,33.4079175,"running_red_light_or_without_headlight",0.322
41,"hispanic","male",-111.8053344,33.4079175,"without_proper_documents_or_vehicle_defects",0.642
39,"black","male",-111.805442,33.3933618,"distracted_driving",0
39,"black","male",-111.805442,33.3933618,"leaving_scene_of_an_accident_informing",0
39,"black","male",-111.805442,33.3933618,"reckless_driving",0.87
39,"black","male",-111.805442,33.3933618,"running_red_light_or_without_headlight",0.074
39,"black","male",-111.805442,33.3933618,"without_proper_documents_or_vehicle_defects",0.056
24,"hispanic","male",-111.874631,33.455301,"distracted_driving",1
24,"hispanic","male",-111.874631,33.455301,"leaving_scene_of_an_accident_informing",0
24,"hispanic","male",-111.874631,33.455301,"reckless_driving",0
24,"hispanic","male",-111.874631,33.455301,"running_red_light_or_without_headlight",0
24,"hispanic","male",-111.874631,33.455301,"without_proper_documents_or_vehicle_defects",0
50,"white","male",-111.6717357,33.4154483,"distracted_driving",1
50,"white","male",-111.6717357,33.4154483,"leaving_scene_of_an_accident_informing",0
50,"white","male",-111.6717357,33.4154483,"reckless_driving",0
50,"white","male",-111.6717357,33.4154483,"running_red_light_or_without_headlight",0
50,"white","male",-111.6717357,33.4154483,"without_proper_documents_or_vehicle_defects",0
40,"white","male",-111.7277021,33.4300599,"distracted_driving",0
40,"white","male",-111.7277021,33.4300599,"leaving_scene_of_an_accident_informing",1
40,"white","male",-111.7277021,33.4300599,"reckless_driving",0
40,"white","male",-111.7277021,33.4300599,"running_red_light_or_without_headlight",0
40,"white","male",-111.7277021,33.4300599,"without_proper_documents_or_vehicle_defects",0
29,"white","male",-111.7710304,33.4226794,"distracted_driving",0
29,"white","male",-111.7710304,33.4226794,"leaving_scene_of_an_accident_informing",0.13
29,"white","male",-111.7710304,33.4226794,"reckless_driving",0.868
29,"white","male",-111.7710304,33.4226794,"running_red_light_or_without_headlight",0
29,"white","male",-111.7710304,33.4226794,"without_proper_documents_or_vehicle_defects",0.002
23,"black","male",-111.768428,33.4155165,"distracted_driving",0
23,"black","male",-111.768428,33.4155165,"leaving_scene_of_an_accident_informing",0
23,"black","male",-111.768428,33.4155165,"reckless_driving",0.142
23,"black","male",-111.768428,33.4155165,"running_red_light_or_without_headlight",0.062
23,"black","male",-111.768428,33.4155165,"without_proper_documents_or_vehicle_defects",0.796
27,"black","male",-111.8421029,33.3917087,"distracted_driving",0
27,"black","male",-111.8421029,33.3917087,"leaving_scene_of_an_accident_informing",0
27,"black","male",-111.8421029,33.3917087,"reckless_driving",0.712
27,"black","male",-111.8421029,33.3917087,"running_red_light_or_without_headlight",0.286
27,"black","male",-111.8421029,33.3917087,"without_proper_documents_or_vehicle_defects",0.002
23,"hispanic","male",-111.8341898,33.396955,"distracted_driving",0
23,"hispanic","male",-111.8341898,33.396955,"leaving_scene_of_an_accident_informing",0
23,"hispanic","male",-111.8341898,33.396955,"reckless_driving",0.084
23,"hispanic","male",-111.8341898,33.396955,"running_red_light_or_without_headlight",0.916
23,"hispanic","male",-111.8341898,33.396955,"without_proper_documents_or_vehicle_defects",0
30,"white","male",-111.839811,33.4348143,"distracted_driving",0.176
30,"white","male",-111.839811,33.4348143,"leaving_scene_of_an_accident_informing",0
30,"white","male",-111.839811,33.4348143,"reckless_driving",0
30,"white","male",-111.839811,33.4348143,"running_red_light_or_without_headlight",0
30,"white","male",-111.839811,33.4348143,"without_proper_documents_or_vehicle_defects",0.824
31,"hispanic","male",-111.8237147,33.4077906,"distracted_driving",1
31,"hispanic","male",-111.8237147,33.4077906,"leaving_scene_of_an_accident_informing",0
31,"hispanic","male",-111.8237147,33.4077906,"reckless_driving",0
31,"hispanic","male",-111.8237147,33.4077906,"running_red_light_or_without_headlight",0
31,"hispanic","male",-111.8237147,33.4077906,"without_proper_documents_or_vehicle_defects",0
46,"white","male",-111.7537673,33.4009591,"distracted_driving",1
46,"white","male",-111.7537673,33.4009591,"leaving_scene_of_an_accident_informing",0
46,"white","male",-111.7537673,33.4009591,"reckless_driving",0
46,"white","male",-111.7537673,33.4009591,"running_red_light_or_without_headlight",0
46,"white","male",-111.7537673,33.4009591,"without_proper_documents_or_vehicle_defects",0
33,"white","female",-111.8401517,33.3933994,"distracted_driving",0
33,"white","female",-111.8401517,33.3933994,"leaving_scene_of_an_accident_informing",0
33,"white","female",-111.8401517,33.3933994,"reckless_driving",0.058
33,"white","female",-111.8401517,33.3933994,"running_red_light_or_without_headlight",0
33,"white","female",-111.8401517,33.3933994,"without_proper_documents_or_vehicle_defects",0.942
47,"black","male",-111.8562177,33.4342806,"distracted_driving",0.01
47,"black","male",-111.8562177,33.4342806,"leaving_scene_of_an_accident_informing",0
47,"black","male",-111.8562177,33.4342806,"reckless_driving",0.142
47,"black","male",-111.8562177,33.4342806,"running_red_light_or_without_headlight",0.022
47,"black","male",-111.8562177,33.4342806,"without_proper_documents_or_vehicle_defects",0.826
30,"white","female",-111.8739366,33.4130774,"distracted_driving",0.01
30,"white","female",-111.8739366,33.4130774,"leaving_scene_of_an_accident_informing",0.022
30,"white","female",-111.8739366,33.4130774,"reckless_driving",0
30,"white","female",-111.8739366,33.4130774,"running_red_light_or_without_headlight",0.006
30,"white","female",-111.8739366,33.4130774,"without_proper_documents_or_vehicle_defects",0.962
22,"hispanic","female",-111.8027554,33.406484,"distracted_driving",0
22,"hispanic","female",-111.8027554,33.406484,"leaving_scene_of_an_accident_informing",0.046
22,"hispanic","female",-111.8027554,33.406484,"reckless_driving",0.928
22,"hispanic","female",-111.8027554,33.406484,"running_red_light_or_without_headlight",0
22,"hispanic","female",-111.8027554,33.406484,"without_proper_documents_or_vehicle_defects",0.026
47,"other","male",-111.8753853,33.3786433,"distracted_driving",0.006
47,"other","male",-111.8753853,33.3786433,"leaving_scene_of_an_accident_informing",0
47,"other","male",-111.8753853,33.3786433,"reckless_driving",0.966
47,"other","male",-111.8753853,33.3786433,"running_red_light_or_without_headlight",0
